txId1,txId2
101135,101165
100347,101113
102289,103441
101848,100426
100871,100085
101537,102038
101888,103992
102187,101025
101939,101900
102394,100789
101616,102593
102330,101519
103374,102559
101201,101303
102783,100931
103649,101796
102657,102836
100572,100064
102952,101983
103915,101839
101973,103074
103629,102554
101740,100880
102271,100745
101010,101719
100674,100825
101970,103769
100157,102194
100548,101857
103865,100303
102928,100553
102292,103049
103691,100591
102876,102056
102827,100212
102859,101998
101695,101775
101580,100377
102363,101257
100163,100935
101258,103851
102667,100473
103979,102651
103092,102497
102917,101068
100229,101122
102996,103161
103199,102475
100406,101949
103774,102317
103187,103308
103619,100858
103240,102258
103773,103131
103188,103025
100564,102278
100336,100396
101006,103209
102292,100217
101541,102335
103864,103723
103157,100598
103484,103351
102117,102944
102807,103129
100550,102704
102007,100039
103017,100759
102784,100572
103353,100346
100431,101491
102208,103061
103387,101835
102641,102505
102093,101748
101455,101665
102320,101973
103029,101908
101468,101713
102339,102805
101474,100596
102087,102039
101003,102016
103195,101112
102365,101456
100035,103301
102644,100282
103745,102036
102222,100676
100518,100628
102156,103154
100642,101758
102716,101066
101716,101364
103631,101269
102540,100746
101780,101895
101001,100961
100314,103526
101985,101462
102211,100723
103179,100094
100366,100081
103141,103980
102928,100283
100221,103507
102081,101940
103912,100086
102471,102336
103964,102884
102830,101913
101875,103348
102089,103583
102365,101567
102582,102038
103628,102340
101881,100190
101297,101043
100163,103870
100426,101405
103300,101001
100182,102522
101880,101860
101118,100729
103666,100289
103673,103706
100270,101010
101637,100862
102365,102360
101649,102981
100657,102325
100342,103555
102389,102865
102166,102316
100494,102102
100532,101598
102210,100384
101854,100092
103487,102510
101338,103961
100137,102137
100868,102481
100908,102166
100964,101569
102720,103051
103497,101479
103380,101371
101165,100402
102186,100500
100706,102347
102294,103386
103312,100523
100165,101331
100488,103860
100601,103094
102898,102085
101664,100453
102011,101554
101821,103578
102090,101861
101594,101560
100461,103950
100814,100842
101833,103291
103520,103351
102308,100658
100680,103927
101018,102907
103608,101674
100583,100475
103625,102722
101051,100271
103365,102736
103645,102100
101470,102035
100334,102904
100210,101583
101118,100772
101125,101586
100173,100770
102139,100898
103787,103456
103339,103922
103828,101908
103443,100848
100196,103117
102242,100054
100474,101785
103250,102965
101891,102703
102952,100438
103179,103430
100449,100495
102612,102296
100554,101070
100367,103753
103963,103218
103555,102770
103594,102053
101397,101994
100146,103568
103070,100944
102089,101743
102786,100936
102846,102730
103762,100197
103254,102133
103819,103675
101899,102791
100557,100851
101911,100758
103230,101292
102820,102093
102036,102435
103656,103023
102380,103703
102499,103509
103425,103767
102735,100113
102844,100468
101979,101389
101342,102228
102456,102797
101644,103680
100557,103986
101459,101526
100813,100838
100705,103138
101369,103786
100421,100609
103735,100619
100818,100323
101634,102294
101147,101952
101453,103997
101224,103695
102958,103637
102276,100399
101961,103757
100297,102821
102297,101201
103025,100282
103876,102553
101981,102159
101956,102093
103910,100113
103971,102066
102602,103884
102934,101315
100066,103619
102696,102891
103744,100266
100863,102933
102527,100266
100680,100414
103612,101047
100705,101196
103175,101627
100500,103200
102562,100413
102690,102907
100795,100740
100962,102525
100562,103434
103345,102377
102656,100025
101220,100215
100550,100149
102065,102647
101764,103698
100423,101695
100492,101168
103105,101537
102387,100837
101548,103354
101617,100481
101088,101032
103431,102519
102867,103952
103668,100754
102458,103023
101854,103816
100679,100669
102310,103917
102104,101510
102667,103797
102977,101445
100734,101560
102451,100153
100628,102149
101795,100820
103366,101026
100397,103719
103308,102125
102260,101862
100633,100998
101541,100052
101483,101183
102521,100945
102076,100032
102343,102085
102143,101255
100314,103696
103714,103375
102328,100164
100734,102376
100335,100400
103916,102284
101293,101036
102581,100937
103276,101504
100286,101678
102183,103924
102413,102445
103925,103712
102485,100696
101263,100354
101427,100409
101830,102450
100005,101624
103883,101320
101530,101025
103559,103471
101758,103847
103583,101510
100677,103216
103216,101619
103424,103304
103394,101571
103428,102980
101234,100319
100085,100872
101952,101955
100005,103134
101810,102488
100869,103799
102657,103186
100162,101974
101725,103708
100306,100173
103247,100930
100509,100384
100524,103338
102323,100434
100688,101705
101752,103540
102685,101319
101860,103990
102105,103573
102905,101080
101526,100705
103188,101365
103539,100571
103357,101817
101965,100708
102460,100183
103970,101684
100821,103738
102653,102388
102955,103185
103081,102111
100244,103115
102077,102823
102124,100856
101115,101032
103261,101252
102805,100635
103942,101549
101376,100143
100121,101428
100745,101801
100181,102564
101684,100698
102591,101809
102176,103755
100424,100156
101651,103552
100529,101455
102010,102727
100841,101937
102605,101897
100265,102843
101185,100661
101435,101764
103107,100415
101461,100239
101091,102444
103485,102164
101247,102501
100886,100807
100114,103204
101848,100878
101279,103337
103929,101535
102623,102822
103316,103673
100449,102371
103310,101804
103606,100383
103414,100390
102494,102211
100143,100923
100190,102638
102026,100935
102726,102701
103572,103056
100204,102317
103567,102158
103889,101570
100453,100401
101496,100620
102084,100771
102771,101314
101831,100875
103039,101689
101107,100935
103116,102849
103596,103371
100772,101721
103626,101886
100346,101303
101836,101304
102473,101461
102620,100457
101455,102614
102950,100956
103410,100812
100922,101798
100505,100966
101126,102845
103052,103203
101861,103682
102803,100305
101592,100599
103968,102624
100856,102270
101656,103014
103008,103053
100964,102934
102041,100450
102125,102413
101089,103061
103371,103983
100754,103348
103444,100525
102793,101727
101541,103556
103565,101816
103048,103493
102831,103448
101134,100368
101003,102415
102658,102480
101741,101284
103771,101541
100508,103486
101958,102614
101743,100568
101375,103225
101836,103173
100726,101483
101032,101524
103665,102185
101191,103208
101589,101255
102033,102150
101267,101220
103298,101409
101562,103500
101773,103536
103447,101330
100776,103466
101487,102160
101963,100605
101769,103620
102918,101408
103962,102481
100398,100891
100869,103930
101979,102620
100629,103868
100058,100332
103772,103822
100960,100404
103033,100654
103866,102464
100570,101340
101397,102693
102607,102605
103978,102572
102684,100688
102554,102816
102606,103722
100193,101573
102012,101162
101036,102941
103199,102056
103298,103439
103296,102849
100172,102782
102345,101063
100886,100549
102856,100469
103342,101747
102836,103484
100336,103195
103317,102697
103022,101325
103065,101966
103140,102461
102755,101393
102327,103655
100812,102144
100804,103698
103797,100816
102117,103663
103840,103035
103689,103516
101098,102435
103750,103488
102357,101524
101353,102408
103838,100717
101159,101977
103544,102172
103948,103237
103231,103107
102406,102603
103460,101795
100993,101344
100731,101784
100336,100663
101077,103556
103011,102411
100183,100709
103194,100286
103595,101618
100208,101918
101849,100133
101040,100423
103824,103110
103246,102130
103764,101039
100979,101464
102760,102121
102154,101968
102392,100873
100929,100227
101709,100324
100358,102000
101774,101696
103734,101835
101458,102289
101429,103029
102205,101409
102943,102554
102589,100029
103489,102738
101313,102524
102132,102671
101366,102296
101364,102946
102119,103247
102822,103083
100437,102153
102940,101547
100357,103611
101700,102745
101347,101601
100875,100989
102607,100411
102900,100378
103194,103592
100440,101369
102297,100134
102527,102447
101078,101316
103937,102261
102920,100587
101573,103717
100153,101790
101567,102940
101175,100928
101360,101731
102958,101585
102966,102091
101643,100222
101295,101695
100685,103022
100121,102074
102580,100938
101804,101335
103023,103075
100454,100449
101875,103579
103972,101698
103943,103104
102508,102463
103752,103084
103773,101808
100718,100798
101300,100256
101576,100200
100006,102009
100966,103907
101188,100172
103771,103070
100937,100857
102106,100957
101659,101794
101628,102035
102550,100698
100081,102935
101017,102840
101509,101391
100795,103247
100441,102215
100839,101098
102467,101249
103550,102290
101863,102519
100785,100742
103090,103976
100021,103657
100983,103952
100665,102083
100794,103313
103885,103310
101758,100376
102232,100128
102035,102759
102611,101336
102142,101308
100062,101239
103838,101122
102872,102312
103071,101548
102578,100934
101595,103104
101748,103759
101675,102882
103912,103607
101666,103811
102297,100704
102886,100935
103893,101160
103221,101224
100304,101004
103389,100252
102073,103905
100631,102881
100380,101365
103905,101520
102523,101504
103237,102471
102793,103709
101747,101705
100178,100388
102100,102827
103046,103712
100391,103008
103589,100369
103232,102725
103265,101736
101510,102355
100952,100191
103678,101828
101912,101714
103669,100243
103638,101034
102969,101330
101417,102556
101450,100489
100417,103587
100972,100807
102597,100021
101194,100856
103174,101761
100098,100279
102622,100556
102807,100292
101888,100794
100579,102634
101682,100799
100341,100598
103505,102919
101141,100973
103143,101293
103570,100345
103745,102245
102542,103651
103388,103921
101473,102490
102143,101131
100164,101212
100916,101819
102096,102375
101031,100934
103351,103055
102165,103539
103767,101010
101667,103051
102700,103423
101048,102213
102000,101300
101731,100918
101747,101064
102839,100669
103694,101037
101921,102535
100847,101309
101907,101539
100468,100690
101830,103666
100539,100590
101233,100987
102348,101677
101468,101316
103900,103279
102789,101440
102585,101697
101159,103452
102984,103993
103202,101629
100331,102286
100851,101320
100686,103636
101849,100464
103543,100609
101196,101319
101532,100879
100888,102358
103278,100580
102837,101718
101951,103077
100075,103793
102728,100196
101193,100100
102286,100938
101913,100559
103067,100886
103611,100930
100193,102323
102038,103524
103543,103852
103260,103153
100110,102906
101526,102709
102767,102119
101265,101197
101273,101079
102453,100572
100960,102835
101538,103996
101597,101066
103852,103419
100331,101835
102036,100457
100367,100246
100692,103682
100920,101343
103717,100614
102113,103520
103333,100767
100016,100678
102329,101395
100141,100381
101015,103899
100663,101641
103575,103601
103282,100393
103961,103051
102756,100415
103541,103167
103631,100407
103806,101653
102694,101541
100759,101686
100498,101939
103615,102798
102138,102544
103589,101000
103629,100642
100818,100383
103599,100494
101124,100633
102417,103744
101150,100835
102235,100536
101426,103305
101263,101121
102855,100059
102267,102585
103839,101011
100117,102495
101264,101691
100153,102931
100928,100810
102829,102371
101515,100969
101688,101715
103398,100304
103329,101539
102480,102374
102690,101998
103719,103135
103300,102325
103848,103866
100417,101743
102268,102025
102802,100290
100659,103497
102013,103187
101660,101406
101579,100445
101189,102911
102755,101203
103310,102897
103412,103481
101057,103385
100597,100382
101863,100793
100896,100026
100658,103832
100070,100887
102475,103685
102228,101373
101103,102812
100143,102054
100449,101447
100160,100822
102668,103046
102006,101550
100244,100846
102097,101390
100744,101279
102387,103957
100407,100056
103021,102002
101171,102656
100825,102551
103531,103147
103557,103179
103979,102792
101565,101579
101904,103864
101208,100062
100167,103165
102730,100335
102916,103023
102466,100950
103482,103217
103859,103282
101619,101957
100935,100936
101370,103459
102096,103062
101551,100910
100202,101862
101730,103245
100910,100901
101078,101109
100904,101504
100051,103484
102531,103455
103537,103899
101618,100656
103587,102021
103473,101066
103342,103484
100941,102168
100666,100718
102165,103368
103629,100395
101147,101674
102666,103088
103732,100487
102941,103213
102829,101746
102645,102351
101055,100866
102700,100011
101578,102522
103891,101582
101002,101494
102884,102845
102982,100048
102608,101156
103210,102029
101371,102161
103875,100472
102588,103963
102840,102795
100580,100593
102724,100936
103666,100971
103074,103813
100498,100076
102448,100685
101840,102417
101204,102357
102533,100114
103484,103878
101014,102169
102731,103079
101594,102196
101519,103551
101405,101846
102295,101558
100632,101386
101176,100945
102243,100061
103686,102032
100765,102223
100516,102960
103814,100497
100163,100255
103140,101831
103783,103431
101539,101883
102825,100714
103861,100826
103735,100880
100482,102892
102220,101185
101180,100082
102042,103004
103567,102548
102671,101948
102351,100008
101223,101977
101720,103542
102865,103747
101465,102549
102104,102841
102513,102318
101203,100758
102637,103861
102767,101733
101634,101941
102611,100491
102908,103293
101700,102590
103238,103288
103221,102180
101421,100363
101511,100909
101918,103299
102206,101347
103523,103850
100953,100107
102572,101436
100502,101100
103905,103117
102620,102342
103968,101589
102321,100733
101069,102225
101980,100765
102989,102942
100558,103529
100208,102201
101584,102709
103888,103428
101459,101177
100739,103603
100119,101307
100490,102048
101560,103427
103309,100757
103008,101866
100072,103106
103027,100084
102417,101730
103692,100113
100456,101190
103361,101694
102738,101887
100036,102741
100733,101631
101922,101848
101054,103692
100527,102634
102204,101093
101035,100298
102139,100171
101689,100319
100540,101224
103490,101773
101649,103830
102047,103802
100056,102105
103689,100879
100979,102996
102355,102975
100179,100068
100450,103255
102884,102654
100633,100636
103943,101585
100132,101547
103792,100065
101843,100630
100067,101682
101851,100423
103594,101364
102955,100156
103713,102765
100159,102242
102110,103047
102265,100531
101886,101696
102957,101141
102387,100525
102233,102338
102404,100538
101592,102756
102078,100423
102557,102566
101619,102342
103478,103206
100320,101189
101328,101719
101077,101243
100273,100137
103674,102298
101495,103020
100038,102844
103350,101228
103633,100508
101360,101664
101967,102540
101189,100884
103025,100504
101240,100050
103940,102710
101340,102504
103745,102645
101262,101329
102752,100817
101564,103815
102750,101946
100063,102469
102232,100037
102698,101321
101702,101432
102010,100024
103546,100556
101234,103786
100850,103228
101421,101820
101886,103214
100649,100409
103821,100566
102016,101523
102789,102161
100859,103526
101887,102717
103629,100152
100296,101273
103535,102664
102153,100096
102281,101697
101495,101168
101990,103293
102957,100023
103996,103803
100933,103391
103443,100323
101320,100694
100416,100504
101853,100946
103956,100996
100745,103029
100275,100847
100762,103299
100537,100567
102449,101248
100553,101781
102463,102658
103840,103879
101509,103554
101024,101555
101421,101324
100306,102995
102331,102871
100784,100611
103858,101650
100440,101406
101680,100611
100097,103978
100038,102801
102109,101931
100470,103771
102480,102200
100656,100039
102926,103639
102736,101981
103012,102065
100421,100985
100948,100215
102517,101518
103629,101807
103762,103074
100417,102896
102105,103785
103709,100259
100746,100852
103728,101638
102236,102120
101406,101136
100245,103174
103276,102726
100842,101708
101445,102179
103810,100392
102401,101088
102588,101089
103954,100569
101442,103972
103960,102477
103797,102330
102332,101321
101965,101889
100176,101676
100444,103179
102332,101568
103070,103558
100068,100563
103575,100674
101361,103860
102248,100338
102422,101989
103301,100404
101061,101708
102733,103950
102407,101777
101804,101914
103219,102971
101800,100235
101476,102168
101802,102260
103147,100917
103264,100587
101532,103468
103991,102224
103259,103239
100384,102124
100640,101190
103638,101456
102403,101319
101852,101828
100158,101950
100661,103838
101336,102801
102590,101910
101753,102103
103005,103123
103638,101771
102373,100876
103085,100186
100343,103927
103649,101679
103472,103977
100364,103158
103092,101484
103737,102611
103105,102313
102629,102315
102035,101042
100995,102589
103478,101236
101978,100955
102586,103704
103678,102950
101603,102737
101476,103080
100839,103898
103372,102905
102021,100805
100834,100924
101680,103084
101138,102150
100246,100986
103236,100705
103974,101299
102563,100949
103173,100828
102437,101637
100216,100574
103579,101685
103712,100116
100777,101477
102121,102239
101358,101446
102710,103093
101671,100612
102261,100567
102422,103212
103458,101272
103832,100069
102153,103476
102643,103353
102950,102511
102920,101571
103795,101595
103871,102206
101488,100665
103443,100171
102564,103217
101891,101888
101133,101687
101361,101272
102433,103848
103468,100255
100305,100781
101839,103294
100449,103617
102586,101658
100472,103809
100955,100527
100708,103837
103858,100070
100868,102684
100962,100285
103228,103125
101931,103579
101996,102127
100141,101656
103957,102627
103066,103201
101221,103504
100929,103753
100233,103427
102866,103104
101465,100635
102336,103034
102097,101411
101605,102985
103102,103134
103788,102155
102672,102589
101479,101226
101062,103707
100823,102118
102645,101730
100221,101291
101708,102645
102430,100153
100924,103736
103549,103104
102815,102725
103736,102440
100258,100078
102870,100105
100982,102018
103041,103867
101538,101469
102707,103613
100834,102178
103612,103660
100182,101629
101096,101827
100959,103565
100243,100574
102684,100540
100620,103640
103863,100561
103405,102195
101039,100018
103180,100954
103171,103560
100270,101942
103885,103619
101217,102913
101038,103857
101158,103963
101084,101938
100277,101849
100592,102649
103361,103708
103070,101081
101532,101226
100652,101423
100725,100946
101323,101649
100539,103677
103796,102521
102827,101561
101173,101296
102380,101039
100662,100308
103113,103016
101356,101433
100139,103438
101297,100067
103624,103275
103832,100976
100740,102125
100139,101125
102532,102903
103259,102674
100324,103344
101887,100981
102372,100090
103050,100887
100720,101222
103434,103862
103184,103657
103862,102144
102924,101830
102016,102546
100256,100638
103448,103424
102226,102848
100136,102752
102951,103530
101066,103554
100487,100506
101486,101436
101471,102340
101458,102263
103320,102606
101376,102117
102241,101278
103497,102399
103117,102345
100426,102182
101207,100651
100356,103575
102207,103509
102153,100871
101933,103877
102204,101018
102903,100918
103951,102682
100837,103474
101333,100389
102964,102527
103202,101577
100468,103788
100690,100328
100516,102766
100948,101076
102727,103195
103805,100745
100100,101008
101311,102583
102793,102638
101502,100246
101493,100460
100834,102715
102592,102962
102837,101595
101028,102389
102917,102265
101857,100888
101239,100567
103134,101951
102669,100209
103266,103837
101825,101452
103642,103885
100387,100430
101029,103287
103634,100744
102376,100225
103289,103356
100196,102240
102690,103891
101239,102507
103675,100538
102054,103172
103764,101522
103535,103800
101688,102067
100099,101992
100746,100170
103557,101297
103249,100920
100177,103501
100870,103247
103141,100235
101751,103059
103789,101786
103501,101849
102793,102020
102761,102251
103473,103969
101289,101700
100063,101049
101301,103393
103002,103119
100111,103085
103413,101000
100401,103538
100569,100359
102850,101691
102554,100268
100816,102925
102529,102629
101110,102635
100066,100541
100483,100025
103425,100585
101156,101425
103551,102456
103379,103551
101818,100625
102080,102890
101286,103565
101368,102939
100678,100990
102623,100463
103309,102334
102507,101998
100010,102703
100806,102402
103937,100526
100989,101021
102030,101631
102558,100109
100407,102083
103062,101077
101555,100542
100925,102494
103512,101964
100858,103425
102666,100084
100266,101677
100816,100401
102322,103885
101290,103130
102987,101509
100316,101969
100356,103885
102344,102954
103767,103372
103092,102992
100858,100910
103604,102728
102112,102890
101139,100072
103891,101160
102899,102146
103088,102029
102801,102419
100557,100402
103418,100431
102471,101790
102203,100811
101105,102044
103104,103257
102049,100839
100576,102393
102150,102062
103442,100448
102524,102000
100288,100805
102860,100282
102269,103435
103888,101770
101679,103326
101234,103260
101650,103322
100438,101786
100022,102381
103127,101162
102005,102916
102763,101449
103629,100873
101162,102746
103159,103076
103517,102457
101872,103369
102108,102018
100089,102112
101987,100527
100556,100542
103280,103113
103045,100763
100596,101657
101173,101363
100220,102352
103713,100177
101076,103842
103676,103531
100431,103297
100961,100526
101512,102034
103325,100007
101987,103114
103318,102053
101387,100562
100737,102299
102748,103769
103603,102881
103814,103761
101981,102824
100200,100889
103695,103016
102299,102553
101711,100414
102927,103627
102701,100677
102371,103768
100786,103789
102800,103859
102156,103329
103938,102603
100532,102587
100269,103195
101442,101880
101510,103710
102353,100356
101536,101748
102777,102929
100202,100141
101111,100163
102300,103459
103180,103697
101643,103597
103802,100626
102797,102699
100743,102211
100968,100506
103447,100297
101275,102643
101099,100351
100024,102769
103047,100094
103593,101464
101617,101936
100000,101743
101302,103484
101387,102949
102723,100255
100059,101724
102452,103411
100031,103584
102118,103331
102473,100537
102518,103110
103112,101344
100342,103782
103853,101837
100344,103864
100454,102265
102611,102649
101846,101525
101773,101566
100400,101014
103460,102876
100386,102651
101244,102618
101896,102566
101666,103476
103971,100793
102012,100185
100056,102426
103332,103972
102466,103787
103503,103793
100122,100178
103541,103892
102262,100420
100238,102869
102734,100698
101836,101237
102577,100314
102719,100648
100322,100362
103600,101279
103180,100266
100257,102929
103877,100634
101608,103958
100361,101140
102854,102453
103308,103899
101269,101133
101078,100696
101381,102933
100626,103986
103961,100042
100621,101175
103329,103887
101560,101899
100057,103117
103155,101213
101662,101217
103568,100456
101556,100560
103903,101398
103888,100855
100706,103550
101131,102242
102223,102768
101808,100433
103367,103100
101147,103022
102214,100198
102510,103512
103131,101279
102684,101362
103325,101755
100739,101329
103382,101615
102475,103789
100665,101052
103506,102555
102648,100366
103239,102549
102149,100839
100569,100176
102560,100036
102615,100780
100264,103469
103624,101661
102958,101389
102538,102276
100915,101673
103792,102801
101334,101251
101125,103274
102587,102706
103940,102727
100286,102023
101796,102763
100714,102965
103173,100351
101109,102105
100212,103555
100958,100915
101148,100523
101117,100909
101086,101352
101523,101882
100041,100981
101986,100175
101232,100100
101516,100928
100966,102759
103059,100147
100816,102647
100588,103357
102681,102344
101388,102412
101603,103159
101521,100332
103619,100186
102640,100747
102169,101534
101090,103172
103807,100111
100493,101321
100909,103282
103954,103925
103826,100899
100050,101233
103331,101963
101043,102835
102316,100446
102693,102903
101448,101872
100548,100031
101464,103280
100537,103247
102146,100985
103584,101110
100665,101161
100838,102930
103284,101240
102211,100328
101820,103390
101715,102516
101097,101259
101263,100148
102167,101650
102925,102306
103300,103039
100298,100836
103556,100612
101990,100018
101354,101291
103871,100862
103530,101051
101742,101766
102308,102996
102307,101582
100298,100036
101858,100919
102489,100399
100009,101780
100108,103969
101384,103405
103801,103952
102806,101224
102459,101217
103776,101770
102176,103662
101397,102703
100887,103677
101531,101886
103795,103322
102909,102357
100472,102267
102894,101361
102709,100018
100209,101884
103811,102933
100749,100691
103745,101795
103050,100649
100862,102859
102672,101223
103134,100562
100881,101723
103395,103521
100492,101825
102392,101687
100107,101165
102008,100534
101323,101915
101931,103909
101795,100865
102781,103776
101019,100987
103779,100286
100907,102994
102619,102898
101858,100436
100665,101520
102402,101214
102444,103234
102228,103022
101352,100082
101677,100753
101071,102640
100888,100952
101157,101940
100741,100208
101208,102789
102948,102527
102423,102921
103037,101312
102534,103729
101378,102195
100266,103411
100329,100439
100157,101552
101191,100977
101718,102785
103483,101070
100606,100755
101337,101316
100476,101430
100443,103834
101240,102987
100424,100092
101601,103276
102534,101905
103927,101018
103051,103853
103798,103766
103918,103093
103541,101361
103998,100102
102295,103459
101202,103715
103702,102812
103656,100221
103186,100570
100499,101126
100859,102080
100945,103090
100895,100846
100609,100871
101090,102175
101925,101191
103772,103790
101153,101340
100124,101197
103109,101650
100638,103337
103444,102372
103875,102773
101691,102121
101829,102838
101659,102158
103878,102980
100087,100077
102834,103648
100720,100580
101840,101517
102015,100465
100957,103229
101575,103757
101595,103434
103977,101250
100925,100507
100673,101697
100653,102326
103567,103026
100061,100570
101929,101448
101103,102328
103391,101635
100867,103115
103507,101682
101527,102581
103347,100454
100644,100080
103592,101028
101667,102301
100282,100916
100447,103835
103091,101673
101479,103522
102091,100037
101256,103628
102342,101402
100977,101331
102453,102980
101614,101348
101567,102512
103286,100725
102968,103424
102391,101454
103230,103377
102073,103301
103622,102623
102183,103953
103182,103028
102611,102959
101819,103672
101502,101919
100591,102863
102232,100635
100791,101932
103407,101782
102602,101402
101371,101216
101774,103265
103543,100091
102333,100257
101530,102327
100243,100483
102281,102109
100128,101087
102702,102986
102999,101248
102277,100083
101795,103335
101931,102805
102143,101115
102042,103927
100041,100782
102005,103946
101710,101993
101886,103118
101990,101180
103006,101563
103316,103114
101974,101111
103316,101170
100143,103006
103013,103060
100274,100764
101896,100407
102098,101092
103871,100718
103008,101777
100613,101908
103728,103837
100482,100636
103652,100792
103994,102040
103705,100827
103944,102110
100208,101920
102614,103766
103463,100956
101867,101818
101401,101380
103315,102282
100695,100645
102268,100207
101539,101379
100987,101851
102726,101108
100228,103104
103319,102821
103465,100305
101580,103982
102070,103701
101339,100819
100675,103772
100237,103252
103019,100794
100098,103195
101327,101067
103527,100069
101900,102077
100621,100838
102655,101338
100859,101720
102157,100375
101952,100581
101557,102525
103941,102166
100398,100175
102294,100469
101887,102935
102230,100391
102872,101908
102123,102121
103777,100630
102123,103520
103892,102801
102844,103722
102217,103947
103125,101438
101296,102838
102745,101964
101474,101134
101241,100103
101351,103777
100804,101950
102215,103317
100963,102785
101181,100816
103103,100411
103555,102099
100454,100407
102324,100073
102312,102825
100882,103194
101354,100224
102792,101584
100551,100584
103827,103274
101144,101926
101659,100005
101066,103749
103602,101078
103408,102219
103098,101295
100917,101930
102413,102462
103211,100681
101247,101573
101995,103091
102766,101043
102861,100321
102963,100269
101736,102559
101051,100402
103720,103154
103366,101969
102953,100824
100067,103242
103625,101156
101378,100575
103906,103677
102340,103123
100355,103009
100264,102662
100896,101693
100880,103500
101961,103842
103883,103202
100974,102566
101024,102465
101711,102998
100255,100013
103385,102206
101345,103267
101539,102936
101137,100934
103145,102511
103735,103396
103289,102621
103746,102824
101129,100344
101310,103352
101856,102538
101787,101709
100008,101630
100675,100061
102807,102704
100650,101747
101808,103344
101202,101835
100889,101267
102808,103253
103836,101334
101814,102061
101510,102271
101984,100970
102977,103158
103044,101186
102774,103130
102722,103740
103768,100581
102343,103513
100680,100496
103062,101777
103303,100285
101150,101323
103953,103455
102591,102890
102341,102639
103696,103985
102278,103362
101417,101128
100777,100518
103518,101067
103852,103543
103534,100574
100063,100068
102904,100144
101576,100996
100786,103892
101737,100526
101502,103421
102267,102402
103552,102120
100612,103121
102952,103087
100677,103772
100977,102911
100757,103700
102762,103777
101393,103897
101858,102519
103649,102091
101552,102915
103646,102878
103039,101374
102792,102288
101352,102644
100142,103271
100618,102365
102638,103389
102725,102899
100421,102462
101293,102611
103500,103011
102662,103432
100923,103506
101221,101533
102538,101058
102350,102480
102223,103343
102361,103948
103588,102639
102220,100006
101859,102677
100255,100776
103815,100254
103852,102696
103663,101748
103860,102306
101849,103230
100229,102303
102925,102016
101251,102565
101053,102486
103962,103247
100032,101715
101567,103134
100629,101329
101855,103543
101164,101248
101043,103608
100182,102714
100523,100400
103921,102004
103453,101101
103504,100320
101590,100211
102483,101123
101319,102491
101873,101798
100213,103284
103833,102602
100264,101485
102012,102801
100678,100175
100325,100066
103259,100941
100965,100686
100014,103089
100540,101074
103857,102363
100933,103790
103141,101324
100546,103121
102405,102722
100983,102583
101979,103949
100633,102649
101780,103360
101107,101953
102214,100865
102818,102097
102717,101479
103018,100695
103250,102039
102893,102813
102132,103342
103290,100238
100150,100523
100362,102781
102978,100530
101307,100608
101977,102512
102231,102048
101504,100825
102410,103400
103928,100153
101547,101322
100954,101276
102388,103590
103163,101793
102131,101705
101641,102099
102835,103209
102867,102707
103321,101516
102609,102440
102485,103695
101122,100938
102814,102545
101954,103676
102380,102560
100227,101233
100366,102602
101888,101861
102976,101187
103134,100375
102952,100968
103775,103799
100051,100451
101503,101731
102441,101344
101863,101233
102715,103188
101974,101406
100070,100940
103796,102452
100801,103706
102179,103380
100940,101925
103014,101810
101595,101607
102573,101222
101684,103714
102516,100009
102250,100977
101549,101769
100599,100882
100302,102369
103824,102401
101116,102386
100837,101741
103232,103652
100307,103370
101772,102627
102939,103044
102786,102551
102978,101295
103976,102594
100834,100938
102345,100294
101983,103912
101440,103187
101041,103414
100179,102189
100294,103149
102392,102520
103623,102610
102861,100601
102411,102873
101529,103282
103158,100891
100638,103905
103861,102277
102575,101393
103959,103801
100335,100180
102046,100310
103651,100352
103077,100967
103500,103347
102390,102858
101016,103818
102654,101340
100210,101798
100347,102469
100672,102411
100852,103146
101275,103479
102463,102368
102586,102320
102029,103714
103643,102025
102367,102171
100807,101668
103359,102783
103905,100065
100448,101393
101867,100923
102278,102750
100270,100090
103355,100988
101247,101198
102598,102356
101130,100867
100975,103294
102199,102252
102277,101995
103809,100892
100905,102556
101950,102654
101809,101911
103682,102561
103376,102275
100046,101099
103960,102547
102619,102323
101247,103808
102176,103448
101289,103006
102148,100921
102213,101812
101256,103323
103522,100385
101995,101189
101139,102893
101734,102033
100839,100071
101305,102962
103573,102164
102089,100907
103035,100616
103141,101799
100841,103912
101175,101569
100130,102202
101159,100740
102408,100975
100081,102302
102058,102799
102590,103361
103691,102165
102182,103678
101233,101964
103842,102561
100429,103472
102486,101447
103182,102901
101307,100814
103607,101864
100621,102326
103856,103910
102349,103103
102148,102768
100919,100007
101983,100682
100042,102422
103652,100794
103022,102514
101827,100257
103790,103989
103577,100938
100756,100078
102420,102083
100383,100016
102934,102961
103819,100827
103575,103999
100537,100361
102008,102946
100365,102467
103629,100853
102342,103716
101099,100535
102139,100023
100624,103782
101973,103029
102076,103268
103885,100400
102690,101341
100775,103552
100283,103174
101241,103998
100849,103060
103175,103486
103685,102935
103477,102240
100069,103544
102899,100917
103261,100840
103837,102025
101999,101628
102098,101624
101928,103602
102654,102884
103278,103008
103429,102115
102282,100673
100819,103255
100148,100768
101168,101015
100276,102576
101642,101881
100284,100860
101576,101776
101523,102985
102880,102247
101623,102108
101013,100092
101024,101006
101913,100306
102182,100062
101628,103183
100788,102248
101737,100056
100217,100981
102640,100508
